# (i, j) of upper left coordinates.
42,38
480,48
253,52
142,93
647,197
140,222
154,291
199,300
150,329
185,329
572,332
393,333
641,343
665,362
597,398
521,525
452,145
604,236
295,316
358,317
229,334
1,536
466,224
483,510
142,540
309,329
146,565
210,335
77,536
83,576
660,338
478,372
183,298
685,213
222,569
537,395
613,251
38,278
205,318
