# (i, j) of upper left coordinates.
99,51
111,79
174,84
609,109
630,128
402,130
124,131
171,131
206,193
452,251
207,253
150,277
60,318
93,322
80,357
554,392
159,398
664,399
342,481
56,274
42,206
181,225
33,297
266,321
461,369
374,533
647,542
466,578
295,144
553,514
408,511
255,587
168,239
27,272
142,306
689,521
709,547
689,379
157,295
560,82
639,384
