# (i, j) of upper left coordinates.
201,52
635,67
301,94
127,127
80,128
454,134
259,148
167,163
103,173
82,179
188,182
168,184
112,216
268,243
112,283
609,289
519,301
667,308
167,310
305,377
622,472
431,524
655,547
74,212
584,271
325,442
255,533
518,423
374,459
101,194
691,285
66,194
685,464
109,127
143,223
