# (i, j) of upper left coordinates.
309,74
676,118
345,171
79,173
99,177
120,177
567,209
63,246
626,357
656,417
368,520
647,356
484,149
326,456
175,597
73,152
517,152
218,216
658,96
373,210
81,481
55,585
377,190
466,559
74,222
448,561
