# (i, j) of upper left coordinates.
593,131
672,138
168,141
652,157
627,176
595,251
57,258
355,267
172,269
279,270
202,284
400,297
611,303
210,306
577,320
499,451
666,69
560,135
438,140
559,154
199,210
198,228
539,228
268,243
197,245
235,271
76,469
476,483
94,542
124,471
195,561
44,238
135,498
227,287
97,562
230,520
532,330
612,278
234,303
259,335
