# (i, j) of upper left coordinates.
461,201
515,216
256,224
371,229
172,387
386,417
699,554
677,130
345,212
424,242
379,250
406,250
284,411
406,426
684,490
67,166
262,517
325,595
32,298
589,564
607,545
