# (i, j) of upper left coordinates.
309,76
676,118
484,151
345,173
78,175
99,179
120,179
567,211
626,358
656,418
368,521
648,357
62,247
326,457
175,597
518,153
73,154
218,218
659,97
373,211
7,516
376,191
81,481
55,584
466,559
