# (i, j) of upper left coordinates.
515,158
243,172
335,180
363,187
380,202
201,345
678,487
639,90
432,150
412,189
402,207
385,367
403,380
277,388
257,486
705,556
337,567
69,98
36,269
571,543
597,535
