# (i, j) of upper left coordinates.
544,86
125,170
53,220
613,314
132,315
207,387
569,401
163,440
680,455
257,356
340,434
369,488
562,103
141,514
228,491
250,579
615,39
38,366
533,539
595,92
595,527
235,566
233,508
374,449
389,439
