# (i, j) of upper left coordinates.
309,51
477,132
345,151
84,153
105,156
128,158
558,193
620,345
655,410
367,517
623,599
74,228
326,445
177,589
77,131
502,139
646,90
222,193
57,582
372,195
461,556
83,475
378,176
687,89
449,539
443,556
288,44
674,111
