# (i, j) of upper left coordinates.
658,61
586,125
173,132
435,133
645,151
624,172
592,239
266,240
63,252
356,262
176,265
203,283
605,295
213,304
573,308
496,441
476,481
553,123
552,142
204,204
536,216
199,239
237,265
279,267
402,294
75,461
121,464
196,558
45,237
133,488
229,282
96,539
96,558
39,558
230,515
481,310
201,222
531,320
158,600
611,272
653,357
236,298
261,330
