# (i, j) of upper left coordinates.
509,52
309,79
290,93
92,96
624,352
677,395
401,418
370,352
54,395
327,395
242,454
700,520
694,587
659,290
27,595
133,25
75,79
684,334
440,420
457,412
185,519
1,583
3,600
