# (i, j) of upper left coordinates.
44,74
642,166
559,209
75,292
630,304
122,390
692,415
607,534
327,293
352,502
182,521
224,542
399,515
603,287
154,591
75,523
25,76
11,584
407,499
388,500
503,504
