# (i, j) of upper left coordinates.
243,63
685,97
138,108
519,128
262,153
529,164
215,165
46,176
188,182
277,183
418,183
233,188
233,225
249,250
604,264
479,437
111,484
575,96
353,181
474,353
76,363
173,519
138,573
126,160
505,212
115,392
203,499
527,599
546,191
102,372
90,498
112,566
106,583
284,162
454,227
239,442
135,492
661,595
606,284
119,504
253,186
274,243
