# (i, j) of upper left coordinates.
158,76
187,86
664,207
638,341
54,343
611,552
609,310
466,32
383,99
580,245
326,342
111,419
356,506
177,541
226,569
417,525
69,548
4,592
338,112
204,44
418,507
583,35
516,515
