# (i, j) of upper left coordinates.
560,128
103,106
285,182
257,197
646,398
686,423
345,96
257,101
373,403
386,464
329,474
49,477
226,527
699,579
48,233
43,214
673,323
475,452
494,448
490,464
181,581
