# (i, j) of upper left coordinates.
536,66
129,139
59,191
133,295
602,298
207,366
562,387
168,421
671,440
258,331
344,425
362,480
142,494
63,504
527,524
253,550
552,86
235,547
38,362
645,182
227,473
234,490
587,510
375,441
577,68
389,430
