# (i, j) of upper left coordinates.
514,156
242,169
335,178
362,185
380,200
203,343
678,486
705,558
637,88
431,146
412,186
402,205
384,365
403,378
277,387
257,484
338,565
36,268
570,542
69,95
597,534
