# (i, j) of upper left coordinates.
501,69
93,88
187,88
350,129
323,137
215,144
26,145
254,155
594,227
675,265
466,410
616,565
472,144
541,52
206,122
303,132
273,174
457,289
115,324
156,405
97,438
183,463
222,461
161,105
647,189
108,455
87,464
150,511
501,583
574,218
163,599
93,320
449,142
592,208
656,552
248,379
123,512
134,497
