# (i, j) of upper left coordinates.
139,178
602,34
94,81
441,96
149,103
279,120
88,121
182,125
82,140
178,151
86,161
114,167
262,206
586,248
128,265
670,266
501,269
170,286
653,287
297,335
619,452
418,506
635,525
506,390
115,129
57,134
196,147
565,232
432,251
313,407
695,427
253,513
365,442
692,458
101,58
67,73
