# (i, j) of upper left coordinates.
651,212
245,273
153,298
449,360
85,405
240,407
586,496
573,171
97,443
109,225
428,232
190,388
162,399
158,534
1,542
410,575
220,42
601,114
566,138
106,404
70,444
458,563
159,418
253,60
137,419
702,466
92,254
102,424
651,487
240,38
670,192
253,300
