# (i, j) of upper left coordinates.
617,151
156,166
579,169
674,177
581,188
643,188
185,237
160,288
357,290
198,294
400,312
629,320
586,343
505,472
551,264
276,269
39,274
230,292
200,312
76,490
139,522
446,160
475,489
130,492
191,575
96,576
195,271
88,554
38,248
218,306
610,282
227,535
457,332
533,347
688,145
283,286
256,353
