# (i, j) of upper left coordinates.
533,58
132,124
64,175
135,287
598,292
261,320
207,358
560,382
670,434
170,413
345,422
360,480
143,492
66,502
252,542
544,79
234,542
40,361
524,520
234,487
584,504
376,440
567,56
389,428
