# (i, j) of upper left coordinates.
227,37
179,52
194,73
175,89
60,114
260,127
546,180
472,210
150,224
630,231
624,251
279,272
483,333
299,355
684,395
679,413
643,414
611,429
683,431
400,478
606,490
316,70
412,200
194,241
257,482
537,594
95,49
536,160
356,427
113,95
616,593
