# (i, j) of upper left coordinates.
613,44
445,106
142,110
271,126
177,136
113,145
195,157
177,159
113,184
264,218
594,262
121,271
676,271
657,293
168,294
299,348
510,401
317,417
697,434
620,458
422,510
640,531
81,176
506,279
253,519
693,463
570,244
49,147
368,446
93,80
62,90
435,262
140,193
