# (i, j) of upper left coordinates.
346,88
104,97
286,172
258,188
49,204
644,394
686,421
51,469
553,119
373,401
387,459
329,466
227,518
257,95
698,580
50,223
38,179
674,320
471,449
490,444
485,460
181,575
