# (i, j) of upper left coordinates.
492,43
645,45
511,96
77,108
183,114
210,137
348,144
314,147
214,156
252,176
269,198
577,223
595,240
462,302
470,417
473,157
549,64
115,341
152,424
99,447
218,470
181,475
618,572
154,120
294,133
657,198
109,465
86,470
506,583
147,524
94,329
129,513
597,221
80,315
452,162
654,559
410,95
119,527
