# (i, j) of upper left coordinates.
460,201
345,212
515,216
256,223
371,228
172,387
386,416
699,554
424,241
379,250
406,250
284,410
406,426
684,490
262,517
326,595
677,130
68,166
32,297
589,564
606,545
