# (i, j) of upper left coordinates.
551,96
127,185
47,236
616,319
130,325
257,367
207,396
570,406
681,461
338,435
161,446
370,488
249,587
568,110
141,519
626,44
38,368
534,541
236,571
603,101
228,494
233,511
389,440
596,532
47,519
374,450
