# (i, j) of upper left coordinates.
111,50
486,64
183,68
136,77
174,91
138,108
384,113
674,224
589,265
644,358
326,364
613,562
612,320
43,362
358,508
176,552
226,580
65,558
346,127
104,430
426,531
349,46
424,512
521,520
594,43
