# (i, j) of upper left coordinates.
554,141
624,152
118,80
104,155
94,173
601,174
528,180
515,199
565,201
586,205
523,322
487,357
560,117
421,233
452,351
638,136
534,243
361,200
438,340
333,211
329,193
