# (i, j) of upper left coordinates.
58,161
107,173
309,175
572,210
306,220
281,277
92,284
628,304
368,315
686,438
669,458
367,555
544,254
57,294
334,564
11,540
662,84
38,88
198,358
44,533
34,309
388,301
494,582
481,594
