# (i, j) of upper left coordinates.
309,95
677,124
487,158
346,184
76,186
116,188
95,190
573,221
65,236
631,367
656,422
367,524
667,101
54,258
327,469
175,600
295,67
523,157
72,165
216,229
75,489
373,198
653,362
54,585
302,45
372,218
451,565
469,562
