# (i, j) of upper left coordinates.
198,66
642,73
300,98
122,131
79,141
456,142
254,154
164,168
102,180
186,187
82,191
166,193
112,228
269,252
613,298
670,313
166,317
306,384
521,432
328,448
623,477
434,529
659,552
73,225
588,279
109,289
523,307
255,539
102,205
64,207
376,463
144,235
444,288
685,468
