# (i, j) of upper left coordinates.
24,54
224,57
248,80
141,106
651,208
608,254
622,273
140,308
206,325
181,333
147,340
583,352
653,362
674,374
601,413
525,538
484,76
458,164
135,239
358,326
302,329
387,338
319,341
229,347
472,243
484,517
145,552
210,346
79,546
148,574
82,581
33,289
673,351
130,71
477,382
0,547
538,411
198,307
221,578
182,310
