# (i, j) of upper left coordinates.
487,48
151,59
662,68
510,99
59,138
184,148
215,149
299,159
220,168
244,201
588,241
469,327
474,426
453,191
542,70
561,77
141,136
522,144
347,162
259,226
76,337
113,367
104,464
210,483
177,494
144,455
486,179
114,482
515,591
85,481
142,546
416,135
94,349
120,537
675,213
624,592
598,262
112,552
275,211
587,52
241,416
