# (i, j) of upper left coordinates.
499,66
188,84
96,85
27,142
215,142
254,152
645,187
574,217
674,264
466,410
223,460
615,563
540,51
206,121
351,126
304,132
324,135
273,171
456,287
115,321
156,402
96,437
183,462
164,597
87,463
500,582
150,510
594,225
94,318
449,138
592,206
472,142
107,453
656,551
124,510
135,496
