# (i, j) of upper left coordinates.
270,230
135,238
557,245
208,282
540,339
183,345
652,384
335,447
595,107
56,336
346,404
146,446
98,459
507,478
44,422
234,488
626,586
230,438
241,471
686,513
561,441
377,418
447,282
390,406
