# (i, j) of upper left coordinates.
271,199
541,224
131,225
206,248
191,309
533,319
648,367
693,406
115,438
628,563
579,74
65,322
345,396
61,406
152,425
329,429
236,446
502,461
237,464
496,595
666,499
229,416
551,415
378,406
446,264
