# (i, j) of upper left coordinates.
58,163
107,175
310,177
573,211
306,221
545,255
280,279
92,285
629,305
369,316
687,439
669,458
367,555
56,296
334,565
33,311
11,540
662,85
44,534
198,360
477,575
481,593
