# (i, j) of upper left coordinates.
493,136
200,62
494,62
513,72
598,141
572,165
106,196
256,196
363,219
251,221
191,228
240,239
589,239
228,284
479,394
77,414
482,459
473,275
479,43
604,110
624,110
224,138
223,156
215,194
571,252
411,255
218,264
195,532
163,561
281,220
522,271
79,211
125,551
122,437
106,516
97,531
406,61
554,244
24,248
113,420
108,552
627,322
233,486
632,302
248,258
