# (i, j) of upper left coordinates.
71,122
123,127
299,142
305,185
560,194
286,237
94,263
66,270
617,288
357,289
673,420
663,447
367,542
526,236
330,540
45,281
13,527
646,66
24,169
379,281
47,589
50,519
474,584
