# (i, j) of upper left coordinates.
643,116
543,491
598,70
133,94
189,94
379,98
610,101
305,125
220,145
188,177
178,193
219,222
454,224
151,242
48,276
64,298
686,360
547,369
649,371
162,373
329,456
360,511
460,566
139,316
93,298
271,300
459,346
637,524
257,572
89,334
708,528
52,245
400,496
694,590
547,60
26,298
150,275
696,475
162,262
62,185
