# (i, j) of upper left coordinates.
66,83
92,130
348,131
282,211
251,226
650,411
690,431
258,137
36,244
370,418
385,478
328,495
45,496
225,546
570,145
702,580
45,264
679,336
487,456
506,453
501,468
186,599
