# (i, j) of upper left coordinates.
253,42
58,82
35,274
580,281
640,283
334,296
552,297
307,308
559,340
492,388
472,464
493,481
534,483
644,71
332,318
559,447
67,258
617,284
600,274
48,257
652,242
