# (i, j) of upper left coordinates.
87,68
139,73
301,99
304,135
24,148
295,181
100,229
78,237
59,238
350,244
599,262
206,286
655,400
659,440
368,535
506,202
328,512
546,178
59,507
51,590
57,218
466,579
685,147
