# (i, j) of upper left coordinates.
103,42
231,73
181,87
280,101
448,124
557,133
276,206
589,349
657,356
289,383
598,385
558,390
498,535
562,104
54,297
357,380
516,481
570,550
500,556
588,522
344,364
