# (i, j) of upper left coordinates.
84,154
75,194
618,217
574,237
595,241
543,367
503,407
597,171
669,183
539,219
530,235
443,286
451,388
641,68
643,188
539,281
468,399
90,214
328,250
462,110
593,190
353,232
