# (i, j) of upper left coordinates.
140,50
101,108
129,266
645,352
106,396
194,447
579,451
344,51
249,433
334,458
362,458
380,462
372,494
153,498
642,171
28,541
148,568
44,370
549,572
233,542
595,167
614,571
