# (i, j) of upper left coordinates.
658,60
361,101
95,107
153,116
132,121
531,137
381,149
110,152
101,186
606,312
651,387
363,510
620,582
234,138
625,335
458,74
327,409
467,92
91,162
620,68
177,571
92,454
61,573
444,541
363,165
532,532
