# (i, j) of upper left coordinates.
358,77
101,83
383,132
115,155
694,244
598,293
651,377
361,513
616,572
619,331
446,33
166,97
510,104
151,107
326,388
98,445
176,566
226,595
450,57
605,57
436,539
62,567
355,147
527,528
