# (i, j) of upper left coordinates.
491,54
192,72
104,74
352,119
32,132
329,132
308,134
215,139
253,144
573,214
465,408
225,457
611,555
449,129
535,45
202,117
272,160
453,280
115,312
157,393
95,433
185,456
163,99
87,461
496,579
151,504
163,592
640,182
95,313
589,198
474,135
593,217
106,448
272,64
654,543
125,503
250,369
