# (i, j) of upper left coordinates.
707,527
147,73
79,125
134,265
583,272
264,283
208,329
554,365
176,387
663,413
350,469
47,351
346,413
143,472
79,486
517,502
514,59
26,442
250,512
223,452
234,520
234,467
575,478
378,432
