# (i, j) of upper left coordinates.
93,39
242,64
656,221
248,297
152,321
451,368
190,401
86,408
135,435
590,506
573,185
253,80
112,241
434,243
235,414
158,416
610,131
158,434
576,157
105,411
68,453
465,566
217,63
158,546
338,68
417,584
99,430
343,51
249,323
651,495
0,548
93,451
