# (i, j) of upper left coordinates.
517,178
340,189
247,190
368,205
406,225
192,360
680,486
704,557
654,107
441,170
417,207
381,221
388,385
278,396
260,496
577,550
335,575
402,397
69,117
35,279
601,539
