# (i, j) of upper left coordinates.
453,193
151,65
439,97
635,179
147,197
665,203
592,207
600,226
561,305
151,312
396,326
653,346
596,376
515,504
283,297
356,309
227,314
628,319
481,504
190,594
138,520
295,313
189,323
143,548
85,568
76,518
3,519
168,270
94,594
455,358
199,290
478,356
224,556
535,376
