# (i, j) of upper left coordinates.
516,186
341,192
250,197
368,209
381,227
34,283
187,366
682,486
702,553
658,112
445,177
420,213
406,230
388,392
280,398
404,404
260,503
580,552
70,127
333,580
602,539
