# (i, j) of upper left coordinates.
186,46
599,79
130,103
185,103
385,105
614,108
303,128
217,155
57,191
176,204
216,230
454,233
150,252
62,304
271,307
686,364
652,377
161,380
332,462
363,515
639,529
186,187
91,304
548,373
462,568
696,592
648,121
546,497
549,64
402,499
256,575
45,253
44,282
147,284
86,340
707,532
160,272
460,352
118,55
22,306
