# (i, j) of upper left coordinates.
126,180
616,317
131,321
257,363
207,392
570,405
162,444
681,459
561,585
50,230
339,434
370,489
141,517
547,92
565,108
249,585
38,367
48,519
533,540
236,570
600,98
228,492
233,510
389,440
596,531
374,449
