# (i, j) of upper left coordinates.
453,192
151,65
439,95
634,177
147,196
664,202
591,205
599,224
561,303
151,311
396,325
652,345
595,375
515,503
282,296
355,308
227,313
627,317
138,518
481,504
189,593
169,269
295,312
189,323
143,547
76,517
3,518
85,567
94,594
37,263
211,323
455,357
478,355
199,289
224,555
535,375
