# (i, j) of upper left coordinates.
155,49
658,64
505,85
63,132
183,140
214,146
302,157
347,158
217,166
245,197
671,210
586,236
473,424
623,587
453,185
557,73
517,133
261,220
467,321
76,331
114,360
147,447
103,460
178,490
143,541
144,132
212,480
283,133
86,478
513,589
94,343
267,117
122,532
113,548
481,174
597,257
114,476
656,573
414,125
683,286
275,205
