# (i, j) of upper left coordinates.
134,72
342,73
92,126
598,174
130,275
649,357
103,406
246,441
192,450
581,456
564,33
335,461
372,490
155,502
235,551
149,579
619,576
42,371
362,459
552,577
235,569
24,547
579,165
379,464
445,423
646,180
