# (i, j) of upper left coordinates.
83,75
137,81
301,107
304,144
508,207
77,241
57,243
351,249
600,263
658,404
660,442
206,291
292,189
56,222
99,232
328,518
368,537
547,179
23,149
50,591
371,255
468,582
