3.697336908032579639e-01
5.978814986245938323e-01
6.724149465881669174e-01
3.083859961275355888e-01
3.059382191123522499e-01
1.725301665689957797e-01
2.968019382684549123e-01
2.339016713626576871e-01
2.185907197285338610e-01
1.511400747539562994e-01
1.607535593426204223e-01
1.727773482759214774e-01
1.835526757359594308e-01
1.912445556437641914e-01
1.990550721326348749e-01
2.021861398664597520e-01
2.246697763745928444e-01
2.343086237442489894e-01
2.435524908939147859e-01
2.532996690497023584e-01
2.686911304583920468e-01
2.605512260994351514e-01
2.726053284619397998e-01
2.666218348837264829e-01
2.737453624451371414e-01
2.859744400714777646e-01
3.043592303003400668e-01
3.011050820763496172e-01
9.401851279722098775e-01
1.677761401249046491e+00
1.692579441279125962e+00
9.839310301303721973e-01
